Timestamp,Q0,Q1,Q2,Q3,SourceFile,Type
2025-06-20 00:56:00+00:00,0.6504023217910899,-0.4385494346170336,-0.4385494346170336,-0.4385494346170336,attitude_2025-06-14.csv,actual
2025-06-20 01:16:09+00:00,0.6598913379100118,-0.4337985024376082,-0.4337985024376082,-0.4337985024376082,attitude_2025-06-14.csv,actual
2025-06-20 03:57:24+00:00,0.7319548129327652,-0.393379440161176,-0.393379440161176,-0.393379440161176,attitude_2025-06-14.csv,actual
2025-06-20 05:18:02+00:00,0.7652618265578816,-0.371651421277741,-0.371651421277741,-0.371651421277741,attitude_2025-06-14.csv,actual
2025-06-20 05:38:11+00:00,0.773286466047208,-0.3660728713558819,-0.3660728713558819,-0.3660728713558819,attitude_2025-06-14.csv,actual
2025-06-20 05:58:20+00:00,0.7811891153460493,-0.3604365714264008,-0.3604365714264008,-0.3604365714264008,attitude_2025-06-14.csv,actual
2025-06-20 06:38:39+00:00,0.7966297558531256,-0.34898950895855,-0.34898950895855,-0.34898950895855,attitude_2025-06-14.csv,actual
2025-06-20 07:18:58+00:00,0.8115673094563843,-0.3373220529512439,-0.3373220529512439,-0.3373220529512439,attitude_2025-06-14.csv,actual
2025-06-20 07:39:07+00:00,0.8188414864719323,-0.3314104303490543,-0.3314104303490543,-0.3314104303490543,attitude_2025-06-14.csv,actual
2025-06-20 08:39:35+00:00,0.8398901076286596,-0.3133606054306118,-0.3133606054306118,-0.3133606054306118,attitude_2025-06-14.csv,actual
2025-06-20 10:40:31+00:00,0.8783801235196073,-0.275951903179811,-0.275951903179811,-0.275951903179811,attitude_2025-06-14.csv,actual
2025-06-20 11:20:50+00:00,0.8901130423685755,-0.2631215003284975,-0.2631215003284975,-0.2631215003284975,attitude_2025-06-14.csv,actual
2025-06-20 13:01:37+00:00,0.9169686436216176,-0.2303392473539343,-0.2303392473539343,-0.2303392473539343,attitude_2025-06-14.csv,actual
2025-06-20 13:21:47+00:00,0.9219111997727316,-0.2236662243415414,-0.2236662243415414,-0.2236662243415414,attitude_2025-06-14.csv,actual
2025-06-20 13:41:56+00:00,0.9267041746733792,-0.2169634167649248,-0.2169634167649248,-0.2169634167649248,attitude_2025-06-14.csv,actual
2025-06-20 14:02:06+00:00,0.9313547396749228,-0.2102207957403014,-0.2102207957403014,-0.2102207957403014,attitude_2025-06-14.csv,actual
2025-06-20 14:42:25+00:00,0.9402101112732104,-0.1966426086920274,-0.1966426086920274,-0.1966426086920274,attitude_2025-06-14.csv,actual
2025-06-20 15:42:53+00:00,0.9523766384070494,-0.1760480413755367,-0.1760480413755367,-0.1760480413755367,attitude_2025-06-14.csv,actual
2025-06-20 16:23:12+00:00,0.9597380687416622,-0.1621756654660046,-0.1621756654660046,-0.1621756654660046,attitude_2025-06-14.csv,actual
2025-06-20 17:03:30+00:00,0.9664907393688488,-0.1482066695690579,-0.1482066695690579,-0.1482066695690579,attitude_2025-06-14.csv,actual
2025-06-20 18:03:59+00:00,0.9754796180118728,-0.1270688984283867,-0.1270688984283867,-0.1270688984283867,attitude_2025-06-14.csv,actual
2025-06-20 19:04:27+00:00,0.9830802264338864,-0.1057564314745584,-0.1057564314745584,-0.1057564314745584,attitude_2025-06-14.csv,actual
2025-06-20 22:05:52+00:00,0.9974711379571558,-0.0410338435215637,-0.0410338435215637,-0.0410338435215637,attitude_2025-06-14.csv,actual
2025-06-20 22:26:01+00:00,0.9982851205773776,-0.0337975247309157,-0.0337975247309157,-0.0337975247309157,attitude_2025-06-14.csv,actual
2025-06-20 22:46:11+00:00,0.9989420960270088,-0.0265498825180469,-0.0265498825180469,-0.0265498825180469,attitude_2025-06-14.csv,actual
2025-06-20 23:06:20+00:00,0.999440874768991,-0.0193040396549005,-0.0193040396549005,-0.0193040396549005,attitude_2025-06-14.csv,actual
2025-06-20 23:26:29+00:00,0.9997819862194262,-0.0120551514733915,-0.0120551514733915,-0.0120551514733915,attitude_2025-06-14.csv,actual
2025-06-21 00:40:26+00:00,0.6430013546493352,-0.4421723864132328,-0.4421723864132328,-0.4421723864132328,attitude_2025-06-15 .csv,actual
2025-06-21 02:11:09+00:00,0.6852576736691952,-0.4204846095786316,-0.4204846095786316,-0.4204846095786316,attitude_2025-06-15 .csv,actual
2025-06-21 04:42:20+00:00,0.7507488672505859,-0.3813904990609852,-0.3813904990609852,-0.3813904990609852,attitude_2025-06-15 .csv,actual
2025-06-21 05:42:48+00:00,0.7751078997620465,-0.3647865785755049,-0.3647865785755049,-0.3647865785755049,attitude_2025-06-15 .csv,actual
2025-06-21 06:43:17+00:00,0.7983721992975158,-0.3476597145624093,-0.3476597145624093,-0.3476597145624093,attitude_2025-06-15 .csv,actual
2025-06-21 07:13:31+00:00,0.809577806624348,-0.3389118740033116,-0.3389118740033116,-0.3389118740033116,attitude_2025-06-15 .csv,actual
2025-06-21 07:43:45+00:00,0.820495900667929,-0.3300436723562121,-0.3300436723562121,-0.3300436723562121,attitude_2025-06-15 .csv,actual
2025-06-21 08:44:13+00:00,0.8414541425917592,-0.3119588252292105,-0.3119588252292105,-0.3119588252292105,attitude_2025-06-15 .csv,actual
2025-06-21 09:14:27+00:00,0.8514868473666054,-0.3027486023979187,-0.3027486023979187,-0.3027486023979187,attitude_2025-06-15 .csv,actual
2025-06-21 09:44:41+00:00,0.8612171552907362,-0.2934308614949082,-0.2934308614949082,-0.2934308614949082,attitude_2025-06-15 .csv,actual
2025-06-21 10:14:55+00:00,0.8706416107447483,-0.2840089116206216,-0.2840089116206216,-0.2840089116206216,attitude_2025-06-15 .csv,actual
2025-06-21 11:15:24+00:00,0.8885644520215108,-0.2648604755990798,-0.2648604755990798,-0.2648604755990798,attitude_2025-06-15 .csv,actual
2025-06-21 11:45:38+00:00,0.897051533655479,-0.2551460666404985,-0.2551460666404985,-0.2551460666404985,attitude_2025-06-15 .csv,actual
2025-06-21 13:16:20+00:00,0.9205898167862916,-0.2254731242146773,-0.2254731242146773,-0.2254731242146773,attitude_2025-06-15 .csv,actual
2025-06-21 13:46:34+00:00,0.9277856355954904,-0.2154172806304635,-0.2154172806304635,-0.2154172806304635,attitude_2025-06-15 .csv,actual
2025-06-21 14:16:48+00:00,0.9346519608191924,-0.2052849338008343,-0.2052849338008343,-0.2052849338008343,attitude_2025-06-15 .csv,actual
2025-06-21 15:17:17+00:00,0.9473898197173825,-0.1847994674377841,-0.1847994674377841,-0.1847994674377841,attitude_2025-06-15 .csv,actual
2025-06-21 15:47:31+00:00,0.9532533194446052,-0.1744592683769301,-0.1744592683769301,-0.1744592683769301,attitude_2025-06-15 .csv,actual
2025-06-21 16:48:00+00:00,0.9639655060238754,-0.1535909103171298,-0.1535909103171298,-0.1535909103171298,attitude_2025-06-15 .csv,actual
2025-06-21 17:18:14+00:00,0.96880743654876,-0.1430759132859436,-0.1430759132859436,-0.1430759132859436,attitude_2025-06-15 .csv,actual
2025-06-21 18:18:42+00:00,0.9774575140500626,-0.1218972357180035,-0.1218972357180035,-0.1218972357180035,attitude_2025-06-15 .csv,actual
2025-06-21 18:48:56+00:00,0.9812625890398696,-0.1112410765721186,-0.1112410765721186,-0.1112410765721186,attitude_2025-06-15 .csv,actual
2025-06-21 19:19:10+00:00,0.984719178650757,-0.1005454112948946,-0.1005454112948946,-0.1005454112948946,attitude_2025-06-15 .csv,actual
2025-06-21 21:20:06+00:00,0.995037997117278,-0.0574438400899395,-0.0574438400899395,-0.0574438400899395,attitude_2025-06-15 .csv,actual
2025-06-21 22:20:35+00:00,0.9980811371227628,-0.035749329689439,-0.035749329689439,-0.035749329689439,attitude_2025-06-15 .csv,actual
2025-06-21 22:50:49+00:00,0.9990707415215996,-0.0248840875224936,-0.0248840875224936,-0.0248840875224936,attitude_2025-06-15 .csv,actual
2025-06-21 23:51:17+00:00,0.9999852955916816,-0.0031309530187664,-0.0031309530187664,-0.0031309530187664,attitude_2025-06-15 .csv,actual
